cover,drive,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25
 26 28 32 33 37 40 44 45 51 52 59 60 61 63 65  1 42 55]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'above' 'behind' 'stand behind'
 'sit behind' 'park behind' 'in the front of' 'under' 'stand under'
 'sit under' 'near' 'walk to' 'walk' 'below' 'beside' 'walk beside' 'over'
 'by' 'on the left of' 'on the right of' 'look' 'at' 'watch' 'against'
 'drive on' 'taller than' 'fly' 'face' 'play with' 'outside of' 'follow'
 'wear' 'cover' 'lying on']"
cover,drive on,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,taller than,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,eat,[1],['wear']
cover,park on,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,lying on,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25
 26 28 32 33 37 40 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'above' 'behind' 'stand behind'
 'sit behind' 'park behind' 'in the front of' 'under' 'stand under'
 'sit under' 'near' 'walk to' 'walk' 'below' 'beside' 'walk beside' 'over'
 'by' 'on the left of' 'on the right of' 'look' 'at' 'watch' 'against'
 'drive on' 'taller than' 'fly' 'face' 'play with' 'outside of' 'follow'
 'wear']"
cover,pull,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,talk,[1],['wear']
cover,lean on,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,fly,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,face,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,play with,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,sleep on,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,outside of,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,rest on,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,follow,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,hit,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,feed,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,kick,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
cover,skate on,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
touch,on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,wear,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
touch,has,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,sleep next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,sit next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,stand next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,park next,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,walk next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,above,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,stand behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,sit behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,park behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,in the front of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,stand under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,sit under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,near,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,walk to,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,walk,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,walk past,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,in,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,below,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,beside,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,walk beside,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,over,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,hold,[1],['wear']
touch,by,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,beneath,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,with,[1],['wear']
touch,on the top of,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,on the left of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,on the right of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,sit on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,ride,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,carry,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,look,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,stand on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,use,[1],['wear']
touch,at,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,attach to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,cover,"[ 9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40 44 45 51
 52 59 60 61 63 65  1]","['above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,touch,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,watch,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,against,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,inside,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,adjacent to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,across,[1],['wear']
touch,contain,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,drive,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,drive on,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,taller than,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,eat,[1],['wear']
touch,park on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,lying on,"[ 9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40 44 45 51
 52 59 60 61 63 65  1]","['above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
touch,pull,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,talk,[1],['wear']
touch,lean on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,fly,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,face,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,play with,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,sleep on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,outside of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,rest on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,follow,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
touch,hit,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,feed,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,kick,[22 46 49 50],['in' 'inside' 'contain' 'drive']
touch,skate on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
watch,on,[1],['wear']
watch,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
watch,has,[1],['wear']
watch,next to,[1],['wear']
watch,sleep next to,[1],['wear']
watch,sit next to,[1],['wear']
watch,stand next to,[1],['wear']
watch,park next,[1],['wear']
watch,walk next to,[1],['wear']
watch,walk past,[1],['wear']
watch,in,[1],['wear']
watch,hold,[1],['wear']
watch,beneath,[1],['wear']
watch,with,[1],['wear']
watch,on the top of,[1],['wear']
watch,sit on,[1],['wear']
watch,ride,[1],['wear']
watch,carry,[1],['wear']
watch,stand on,[1],['wear']
watch,use,[1],['wear']
watch,attach to,[1],['wear']
watch,cover,[1],['wear']
watch,touch,[1],['wear']
watch,inside,[1],['wear']
watch,adjacent to,[1],['wear']
watch,across,[1],['wear']
watch,contain,[1],['wear']
watch,drive,[1],['wear']
watch,eat,[1],['wear']
watch,park on,[1],['wear']
watch,lying on,[1],['wear']
watch,pull,[1],['wear']
watch,talk,[1],['wear']
watch,lean on,[1],['wear']
watch,sleep on,[1],['wear']
watch,rest on,[1],['wear']
watch,hit,[1],['wear']
watch,feed,[1],['wear']
watch,kick,[1],['wear']
watch,skate on,[1],['wear']
against,on,[1],['wear']
against,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
against,has,[1],['wear']
against,next to,[1],['wear']
against,sleep next to,[1],['wear']
against,sit next to,[1],['wear']
against,stand next to,[1],['wear']
against,park next,[1],['wear']
against,walk next to,[1],['wear']
against,walk past,[1],['wear']
against,in,[1],['wear']
against,hold,[1],['wear']
against,beneath,[1],['wear']
against,with,[1],['wear']
against,on the top of,[1],['wear']
against,sit on,[1],['wear']
against,ride,[1],['wear']
against,carry,[1],['wear']
against,stand on,[1],['wear']
against,use,[1],['wear']
against,attach to,[1],['wear']
against,cover,[1],['wear']
against,touch,[1],['wear']
against,inside,[1],['wear']
against,adjacent to,[1],['wear']
against,across,[1],['wear']
against,contain,[1],['wear']
against,drive,[1],['wear']
against,eat,[1],['wear']
against,park on,[1],['wear']
against,lying on,[1],['wear']
against,pull,[1],['wear']
against,talk,[1],['wear']
against,lean on,[1],['wear']
against,sleep on,[1],['wear']
against,rest on,[1],['wear']
against,hit,[1],['wear']
against,feed,[1],['wear']
against,kick,[1],['wear']
against,skate on,[1],['wear']
inside,on,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,wear,[1],['wear']
inside,has,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,next to,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,sleep next to,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,sit next to,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,stand next to,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,park next,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,walk next to,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,above,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
inside,behind,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
